artist_url,Associated Artists,Associated Bands,Background,Birth Place,Birth Year,Death Place,Death Year,Genre,Instruments,Name
<http://dbpedia.org/resource/Pete_Johnson>,['Big_Joe_Turner'],['Big_Joe_Turner'],non_vocal_instrumentalist,"['Kansas_City,_Missouri']",1904,"Buffalo,_New_York",1967,"['Blues', 'Jazz', 'Stride_(music)', 'Boogie-woogie']",['Piano'],Pete Johnson
<http://dbpedia.org/resource/Walter_Page>,"[""Oran_'Hot_Lips'_Page"", 'Oklahoma_City_Blue_Devils', 'Count_Basie', 'Bennie_Moten']","[""Oran_'Hot_Lips'_Page"", 'Oklahoma_City_Blue_Devils', 'Count_Basie', 'Bennie_Moten']",non_vocal_instrumentalist,"['Gallatin,_Missouri']",1900,New_York_City,1957,"['Jazz', 'Swing_music', 'Kansas_City_jazz']","['Tuba', 'Double_bass', 'Baritone_saxophone']",Walter Page
<http://dbpedia.org/resource/Kai_Winding>,"['Benny_Goodman', 'J._J._Johnson', 'Paul_Chambers']","['Benny_Goodman', 'J._J._Johnson', 'Paul_Chambers']",non_vocal_instrumentalist,"['Aarhus', 'Aarhus,_Denmark']",1922,United_States,1983,['Jazz'],['Trombone'],Kai Winding
<http://dbpedia.org/resource/Stella_Brooks>,,,,['Seattle'],1915,San_Francisco,2002,,['Brooks'],Stella Brooks
<http://dbpedia.org/resource/Kenny_Dorham>,"['Charlie_Parker', 'Abbey_Lincoln', 'Thelonious_Monk', 'Horace_Silver', 'Joe_Henderson', 'Sonny_Rollins', 'Max_Roach', 'Art_Blakey', 'Hank_Mobley']","['Charlie_Parker', 'Abbey_Lincoln', 'Thelonious_Monk', 'Horace_Silver', 'Joe_Henderson', 'Sonny_Rollins', 'Max_Roach', 'Art_Blakey', 'Hank_Mobley']",solo_singer,"['Fairfield,_Texas']",1924,New_York_City,1972,"['Bebop', 'Jazz', 'Mainstream_jazz', 'Hard_bop']","['Trumpet, vocals']",Kenny Dorham
<http://dbpedia.org/resource/James_%22Bubber%22_Miley>,,,,,,,,,,"http://dbpedia.org/resource/James_""Bubber""_Miley"
<http://dbpedia.org/resource/Garland_Wilson>,"['Herman_Chittison', 'Nina_Mae_McKinney']","['Herman_Chittison', 'Nina_Mae_McKinney']",non_vocal_instrumentalist,"['Martinsburg,_West_Virginia']",1909,Paris,1954,"['Blues', 'Jazz', 'Boogie-woogie']",['Piano'],Garland Wilson
<http://dbpedia.org/resource/Red_Norvo>,"['Benny_Goodman', 'Paul_Whiteman', 'Charlie_Barnet', 'Woody_Herman']","['Benny_Goodman', 'Paul_Whiteman', 'Charlie_Barnet', 'Woody_Herman']",non_vocal_instrumentalist,,1908,"Santa_Monica,_California",1999,['Jazz'],"['Marimba', 'Vibraphone', 'Xylophone']",Red Norvo
<http://dbpedia.org/resource/J._P._Cormier>,,,,,,,,,,
<http://dbpedia.org/resource/Claude_Williams_%28musician%29>,"['Andy_Kirk_(musician)', 'Jay_McShann']","['Andy_Kirk_(musician)', 'Jay_McShann']",non_vocal_instrumentalist,"['Muskogee,_Oklahoma']",1908,"Kansas_City,_Missouri",2004,['Jazz'],"['Violin, guitar']",Claude Williams (musician)
<http://dbpedia.org/resource/Moses_Asch>,,,,['Warsaw'],1905,New_York_City,1986,,['Engineer'],Moses Asch
<http://dbpedia.org/resource/Mickey_Roker>,"['Dizzy_Gillespie', 'Ella_Fitzgerald', 'Herbie_Hancock', 'Bobby_Hutcherson', 'Stanley_Turrentine', 'Sarah_Vaughan', 'Zoot_Sims', 'Oscar_Peterson', 'Toshiko_Akiyoshi', 'Junior_Mance', 'Bucky_Pizzarelli', 'Horace_Silver', 'Sonny_Rollins', 'Hank_Jones', 'Joe_Locke', 'Phil_Woods', 'Milt_Jackson', 'Tommy_Flanagan', 'Duke_Pearson', 'Ray_Brown_(musician)']","['Dizzy_Gillespie', 'Ella_Fitzgerald', 'Herbie_Hancock', 'Bobby_Hutcherson', 'Stanley_Turrentine', 'Sarah_Vaughan', 'Zoot_Sims', 'Oscar_Peterson', 'Toshiko_Akiyoshi', 'Junior_Mance', 'Bucky_Pizzarelli', 'Horace_Silver', 'Sonny_Rollins', 'Hank_Jones', 'Joe_Locke', 'Phil_Woods', 'Milt_Jackson', 'Tommy_Flanagan', 'Duke_Pearson', 'Ray_Brown_(musician)']",non_vocal_instrumentalist,"['United_States', 'Miami,_Florida', 'Miami']",1932,,,"['Bebop', 'Jazz', 'Hard_bop']",['Drums'],Mickey Roker
<http://dbpedia.org/resource/Lovie_Austin>,,,non_vocal_instrumentalist,"['Chattanooga,_Tennessee']",1887,Chicago,1972,"['Jazz', 'Jazz_blues']",['Piano'],Lovie Austin
<http://dbpedia.org/resource/Jack_Kapp>,,,,"['Chicago', 'Chicago,_Illinois']",1901,"New_York_City,_New_York",1949,,['Executive'],Jack Kapp
<http://dbpedia.org/resource/Edmond_Hall>,"['Claude_Hopkins', 'Louis_Armstrong', 'Henry_""Red""_Allen', 'Teddy_Wilson', 'Buddy_Petit', 'Billy_Hicks_(musician)']","['Claude_Hopkins', 'Louis_Armstrong', 'Henry_""Red""_Allen', 'Teddy_Wilson', 'Buddy_Petit', 'Billy_Hicks_(musician)']",non_vocal_instrumentalist,"['New_Orleans', 'Reserve,_Louisiana']",1901,"Cambridge,_Massachusetts",1967,"['Swing_music', 'Dixieland']","['Alto_saxophone', 'Clarinet', 'Baritone_saxophone']",Edmond Hall
<http://dbpedia.org/resource/George_Wein>,"['Howard_Alden', 'Warren_Vache', 'Ruby_Braff']","['Howard_Alden', 'Warren_Vache', 'Ruby_Braff']",solo_singer,"['Massachusetts', 'Boston']",1925,,,['Jazz'],"['Piano, vocals']",George Wein
<http://dbpedia.org/resource/Shorty_Baker>,,,,['St._Louis'],1914,New_York_City,1966,,['Baker'],Shorty Baker
<http://dbpedia.org/resource/Thelma_Carpenter>,"['Coleman_Hawkins', 'Pearl_Bailey', 'Count_Basie', 'Eddie_Cantor', 'Teddy_Wilson']","['Coleman_Hawkins', 'Pearl_Bailey', 'Count_Basie', 'Eddie_Cantor', 'Teddy_Wilson']",solo_singer,"['Brooklyn', 'Brooklyn,_New_York']",1922,Manhattan,1997,['Jazz'],['Vocals'],Thelma Carpenter
<http://dbpedia.org/resource/Joe_Turner_%28jazz_pianist%29>,,,,['Baltimore'],1907,Paris,1990,,['Turner'],Joe Turner (jazz pianist)
<http://dbpedia.org/resource/Josh_White>,,,solo_singer,"['Greenville,_South_Carolina']",1914,"Manhasset,_New_York",1969,"['Country_blues', 'Piedmont_blues', 'Protest_song']","['Vocals, guitar']",Josh White
<http://dbpedia.org/resource/Eddie_Heywood>,,,,['Atlanta'],1915,"North_Miami,_Florida",1989,,,Eddie Heywood
<http://dbpedia.org/resource/Bert_Firman>,,,non_vocal_instrumentalist,"['England', 'London']",1906,England,1999,"['Instrumental', 'Jazz', 'Easy_Listening', 'Big_band']",['Violin'],Bert Firman
<http://dbpedia.org/resource/Mildred_Bailey>,"['Red_Norvo', 'Bing_Crosby']","['Red_Norvo', 'Bing_Crosby']",solo_singer,"['Tekoa,_Washington']",1907,"Poughkeepsie,_New_York",1951,['Jazz'],['Human_voice'],Mildred Bailey
<http://dbpedia.org/resource/Bill_Coleman>,"['Guy_Lafitte', 'Ben_Webster']","['Guy_Lafitte', 'Ben_Webster']",non_vocal_instrumentalist,"['Kentucky', 'Paris,_Kentucky']",1904,Toulouse,1981,['Jazz'],['Trumpet'],Bill Coleman
<http://dbpedia.org/resource/Herschel_Evans>,,,,"['Denton,_Texas']",1909,New_York_City,1939,,['Saxophonist'],Herschel Evans
<http://dbpedia.org/resource/Babs_Gonzales>,,,,"['Newark,_New_Jersey']",1919,,1980,,['Vocalist'],Babs Gonzales
<http://dbpedia.org/resource/Musa_Kaleem>,,,,,1921,,1988,,['Saxophonist'],Musa Kaleem
<http://dbpedia.org/resource/Barry_Ulanov>,,,,['New_York_City'],1918,New_York_City,2000,,['Writer'],Barry Ulanov
<http://dbpedia.org/resource/Blanche_Calloway>,,,,"['Rochester,_New_York', 'Baltimore']",1902,Maryland,1978,,['Singer'],Blanche Calloway
<http://dbpedia.org/resource/Stuff_Smith>,,,solo_singer,"['Portsmouth,_Ohio']",1909,Munich,1967,['Jazz'],['Violin'],Stuff Smith
<http://dbpedia.org/resource/Richard_Wright_%28musician%29>,"['Syd_Barrett', 'David_Gilmour', 'Pink_Floyd', 'Anthony_Moore', 'Zee_(band)']","['Syd_Barrett', 'David_Gilmour', 'Pink_Floyd', 'Anthony_Moore', 'Zee_(band)']",solo_singer,"['London', 'Hatch_End', 'Middlesex']",1943,London,2008,"['Art_rock', 'Progressive_rock', 'Electronic_music', 'Jazz', 'Psychedelic_rock', 'Experimental_rock']","['Hammond_organ', 'Kurzweil_Music_Systems', 'Farfisa']",Richard Wright (musician)
<http://dbpedia.org/resource/Jimmy_Smith_%28musician%29>,,,non_vocal_instrumentalist,"['United_States', 'Norristown,_Pennsylvania']",1925,"Phoenix,_Arizona",2005,"['Jazz_fusion', 'Mainstream_jazz', 'Hard_bop', 'Jazz-funk']",['Hammond_organ'],Jimmy Smith (musician)
<http://dbpedia.org/resource/Chubby_Jackson>,,,,['New_York_City'],1918,,2003,,['Leader'],Chubby Jackson
<http://dbpedia.org/resource/Leo_Parker>,,,,,1925,New_York_City,1962,,['Parker'],Leo Parker
<http://dbpedia.org/resource/Stan_Kenton>,"[""Anita_O'Day"", 'Pete_Rugolo', 'Zoot_Sims', 'Eddie_Safranski', 'June_Christy', 'Maynard_Ferguson', 'Art_Pepper', 'Gerry_Mulligan', 'Chris_Connor']","[""Anita_O'Day"", 'Pete_Rugolo', 'Zoot_Sims', 'Eddie_Safranski', 'June_Christy', 'Maynard_Ferguson', 'Art_Pepper', 'Gerry_Mulligan', 'Chris_Connor']",non_vocal_instrumentalist,"['Wichita,_Kansas']",1911,California,1979,"['Swing_music', 'West_Coast_jazz', 'Progressive_jazz']",['Piano'],Stan Kenton
<http://dbpedia.org/resource/Randy_Weston>,,,non_vocal_instrumentalist,['Brooklyn'],1926,,,['Jazz'],['Piano'],Randy Weston
<http://dbpedia.org/resource/Ray_Bryant>,,,non_vocal_instrumentalist,"['Pennsylvania', 'Philadelphia']",1931,New_York_City,2011,['Jazz'],['Piano'],Ray Bryant
<http://dbpedia.org/resource/George_Shearing>,,,non_vocal_instrumentalist,"['London', 'Battersea']",1919,New_York_City,2011,"['Bebop', 'Cool_jazz', 'Jazz', 'Swing_music']",['Piano_(George_Shearing_album)'],George Shearing
<http://dbpedia.org/resource/Jimmy_Crawford_%28drummer%29>,,,,"['Memphis,_Tennessee']",1910,New_York_City,1980,,['Drummer'],Jimmy Crawford (drummer)
<http://dbpedia.org/resource/Sandy_Block>,,,,,1917,,1985,,['Block'],Sandy Block
<http://dbpedia.org/resource/Bill_Harris_%28musician%29>,['Woody_Herman'],['Woody_Herman'],non_vocal_instrumentalist,['Philadelphia'],1916,Florida,1973,['Jazz'],['Trombone'],Bill Harris (musician)
<http://dbpedia.org/resource/Cootie_Williams>,"['Duke_Ellington', 'Rex_Stewart']","['Duke_Ellington', 'Rex_Stewart']",non_vocal_instrumentalist,"['United_States', 'Mobile,_Alabama']",1911,United_States,1985,"['Jazz', 'Rhythm_and_blues', 'Jump_blues']",['Trumpet'],Cootie Williams
<http://dbpedia.org/resource/Ted_Sturgis>,,,,,1913,,1995,,['Sturgis'],Ted Sturgis
<http://dbpedia.org/resource/Tony_Scott_%28musician%29>,,,,"['Morristown,_New_Jersey']",1921,Rome,2007,,['Clarinetist'],Tony Scott (musician)
<http://dbpedia.org/resource/Clarence_Profit>,,,,['New_York_City'],1912,New_York_City,1944,,['Pianist'],Clarence Profit
<http://dbpedia.org/resource/Lloyd_Trotman>,,,non_vocal_instrumentalist,,1923,,2007,"['Jazz', 'Rhythm_and_blues']",['Double_bass'],Lloyd Trotman
<http://dbpedia.org/resource/Buster_Harding>,['Count_Basie'],['Count_Basie'],non_vocal_instrumentalist,"['Ontario', 'Ontario,_Canada']",1912,,1965,['Swing_music'],['Piano'],Buster Harding
<http://dbpedia.org/resource/Nat_Peck>,"['Benny_Goodman', 'Dizzy_Gillespie', 'Duke_Ellington', 'Don_Redman', 'Coleman_Hawkins', 'Don_Byas', 'Kenny_Clarke', 'Roy_Eldridge', 'André_Hodeir', 'Glenn_Miller', 'Peter_Herbolzheimer', 'Léo_Ferré', 'Michel_Legrand', 'James_Moody_(saxophonist)']","['Benny_Goodman', 'Dizzy_Gillespie', 'Duke_Ellington', 'Don_Redman', 'Coleman_Hawkins', 'Don_Byas', 'Kenny_Clarke', 'Roy_Eldridge', 'André_Hodeir', 'Glenn_Miller', 'Peter_Herbolzheimer', 'Léo_Ferré', 'Michel_Legrand', 'James_Moody_(saxophonist)']",non_vocal_instrumentalist,['New_York_City'],1925,London,2015,['Jazz'],['Trombone'],Nat Peck
<http://dbpedia.org/resource/Webster_Young>,,,non_vocal_instrumentalist,"['Columbia,_South_Carolina']",1932,"Vancouver,_Washington",2003,['Jazz'],"['Trumpet', 'Cornet']",Webster Young
<http://dbpedia.org/resource/Peggy_Lee>,,,,"['Jamestown,_North_Dakota']",1920,California,2002,,['Jazz'],Peggy Lee
<http://dbpedia.org/resource/Joe_Loco>,,,,,1921,,1988,,['Jazz'],Joe Loco
<http://dbpedia.org/resource/Tiny_Grimes>,,,,"['United_States', 'Newport_News,_Virginia']",1916,United_States,1989,,['Jazz'],Tiny Grimes
<http://dbpedia.org/resource/Morris_Levy>,,,,"['Harlem,_New_York', 'New_York_City', 'US']",1927,"Ghent,_New_York",1990,,['Executive'],Morris Levy
<http://dbpedia.org/resource/William_Edward_Childs>,,,,,1957,,,,['Composer'],William Edward Childs
<http://dbpedia.org/resource/Boogie_Woogie_Red>,,,solo_singer,"['Rayville,_Louisiana']",1925,Detroit,1992,"['Detroit_blues', 'Jazz', 'Boogie-woogie']","['Piano, vocals']",Boogie Woogie Red
<http://dbpedia.org/resource/Oscar_Moore>,,,,"['Austin,_Texas']",1916,Las_Vegas,1981,,['Moore'],Oscar Moore
<http://dbpedia.org/resource/Ramsey_Lewis>,"['Young-Holt_Unlimited', 'Nancy_Wilson_(jazz_singer)', 'Earth,_Wind_&_Fire', 'Minnie_Riperton']","['Young-Holt_Unlimited', 'Nancy_Wilson_(jazz_singer)', 'Earth,_Wind_&_Fire', 'Minnie_Riperton']",non_vocal_instrumentalist,['Chicago'],1935,,,"['Jazz', 'Pop_music', 'Jazz_funk']","['Piano, keyboards']",Ramsey Lewis
<http://dbpedia.org/resource/Monty_Alexander>,,,non_vocal_instrumentalist,"['Kingston,_Jamaica']",1944,,,"['Jazz', 'Reggae']",['Melodica'],Monty Alexander
<http://dbpedia.org/resource/Woody_Allen>,,,,"['The_Bronx', 'New_York_City', 'New_York_(state)']",1935,,,,['Actor'],Woody Allen
<http://dbpedia.org/resource/Ram_Ramirez>,,,,"['San_Juan,_Puerto_Rico']",1913,,1994,,['Pianist'],Ram Ramirez
<http://dbpedia.org/resource/Clifford_Brown>,"['Harold_Land', 'Lionel_Hampton', 'Sonny_Rollins', 'Max_Roach']","['Harold_Land', 'Lionel_Hampton', 'Sonny_Rollins', 'Max_Roach']",non_vocal_instrumentalist,"['Wilmington,_Delaware']",1930,Pennsylvania,1956,"['Bebop', 'Jazz', 'Hard_bop']",['Trumpet'],Clifford Brown
<http://dbpedia.org/resource/Willie_Bryant>,,,,['New_Orleans'],1908,Los_Angeles,1964,,['Bandleader'],Willie Bryant
<http://dbpedia.org/resource/Will_Taylor_%28musician%29>,,,non_vocal_instrumentalist,,1968,,,"['Western_swing', 'Folk_music', 'Jazz', 'Rock_music', 'Jazz_fusion', 'Swing_music', 'Pop_(music)']","['Viola', 'Violin', 'Composer', 'Arranger']",Will Taylor (musician)
<http://dbpedia.org/resource/John_Collins_%28jazz_guitarist%29>,,,,"['United_States', 'Alabama', 'Montgomery,_Alabama']",1913,United_States,2001,,['Guitarist'],John Collins (jazz guitarist)
<http://dbpedia.org/resource/Eddie_South>,,,,['Louisiana'],1904,Chicago,1962,,['Violinist'],Eddie South
<http://dbpedia.org/resource/Earl_Bostic>,"['John_Coltrane', 'Lionel_Hampton', 'Benny_Golson', 'Blue_Mitchell']","['John_Coltrane', 'Lionel_Hampton', 'Benny_Golson', 'Blue_Mitchell']",non_vocal_instrumentalist,"['Tulsa,_Oklahoma']",1912,New_York,1965,"['Jazz', 'Rhythm_and_blues']",['alto saxophone'],Earl Bostic
<http://dbpedia.org/resource/John_Malachi>,,,non_vocal_instrumentalist,"['Red_Springs,_North_Carolina']",1919,,1987,['Jazz'],['Piano'],John Malachi
<http://dbpedia.org/resource/Joe_Garland>,,,,"['Norfolk,_Virginia']",1903,"Teaneck,_New_Jersey",1977,,['Saxophonist'],Joe Garland
<http://dbpedia.org/resource/Al_Harewood>,,,,['New_York_City'],1923,United_States,2014,,['Drummer'],Al Harewood
<http://dbpedia.org/resource/Booker_T._Jones>,"['Dirty_Dozen_Brass_Band', 'Otis_Redding', 'Stephen_Stills', 'Drive-By_Truckers', 'The_Mar-Keys', 'Booker_T._&_the_MGs', 'Let_The_Dominoes_Fall']","['Dirty_Dozen_Brass_Band', 'Otis_Redding', 'Stephen_Stills', 'Drive-By_Truckers', 'The_Mar-Keys', 'Booker_T._&_the_MGs', 'Let_The_Dominoes_Fall']",non_vocal_instrumentalist,"['Memphis,_Tennessee']",1944,,,"['Electric_blues', 'Rhythm_and_blues', 'Instrumental_rock']",['Hammond_organ'],Booker T. Jones
<http://dbpedia.org/resource/George_Washington_%28trombonist%29>,,,non_vocal_instrumentalist,"['Brunswick,_Georgia']",1907,,,['Jazz'],['Washington'],George Washington (trombonist)
<http://dbpedia.org/resource/Joe_Thomas_%28saxophonist%29>,,,,,1909,"Kansas_City,_Missouri",1986,,,Joe Thomas (tenor saxophonist)
<http://dbpedia.org/resource/Clifford_Jordan>,,,non_vocal_instrumentalist,"['Chicago', 'Chicago,_Illinois']",1931,New_York_City,1993,['Jazz'],['Saxophone'],Clifford Jordan
<http://dbpedia.org/resource/Carmen_McRae>,"['Billie_Holiday', 'Sammy_Davis,_Jr.', 'Dave_Brubeck', 'Jack_Pleis', 'Cal_Tjader', 'George_Shearing', 'Norman_Simmons_(musician)']","['Billie_Holiday', 'Sammy_Davis,_Jr.', 'Dave_Brubeck', 'Jack_Pleis', 'Cal_Tjader', 'George_Shearing', 'Norman_Simmons_(musician)']",solo_singer,['Harlem'],1922,United_States,1994,"['Bebop', 'Traditional_pop', 'Vocal_jazz']","['Vocals, piano']",Carmen McRae
<http://dbpedia.org/resource/The_Mighty_Hannibal>,"['Johnny_""Guitar""_Watson']","['Johnny_""Guitar""_Watson']",solo_singer,"['Georgia_(U.S._state)', 'Atlanta', 'Atlanta,_Georgia']",1939,The_Bronx,2014,"['Funk', 'Rhythm_and_blues', 'Soul_music']",['Human_voice'],The Mighty Hannibal
<http://dbpedia.org/resource/Arnett_Cobb>,"['Lionel_Hampton', 'Illinois_Jacquet']","['Lionel_Hampton', 'Illinois_Jacquet']",non_vocal_instrumentalist,"['United_States', 'Houston', 'Texas']",1918,United_States,1989,"['Bebop', 'New_York_blues', 'Soul-jazz', 'Jump_blues', 'Swing_music', 'Mainstream_jazz', 'Texas_blues']",['Tenor_saxophone'],Arnett Cobb
<http://dbpedia.org/resource/Ed_Lewis_%28musician%29>,,,,"['Eagle_City,_Oklahoma']",1909,,1985,,['Trumpeter'],Ed Lewis (musician)
<http://dbpedia.org/resource/Benny_Moten>,,,,['New_York_City'],1916,,1977,,['Moten'],Benny Moten
<http://dbpedia.org/resource/Nat_Towles>,,,non_vocal_instrumentalist,"['New_Orleans,_Louisiana', 'New_Orleans']",1905,"Berkeley,_California",1963,"['Jazz_music', 'Big_band']","['Violin', 'String_bass', 'Guitar']",Nat Towles
<http://dbpedia.org/resource/Freddie_Jenkins>,,,,"['United_States', 'New_York_City']",1906,New_York_City,1978,,['Trumpeter'],Freddie Jenkins
<http://dbpedia.org/resource/Sam_Cooke>,"['The_Soul_Stirrers', 'Lou_Rawls', 'J._W._Alexander_(musician)', 'Otis_Redding', 'Bobby_Womack', ""The_Highway_Q.C.'s""]","['The_Soul_Stirrers', 'Lou_Rawls', 'J._W._Alexander_(musician)', 'Otis_Redding', 'Bobby_Womack', ""The_Highway_Q.C.'s""]",solo_singer,"['Clarksdale,_Mississippi']",1931,California,1964,"['Gospel_music', 'Rhythm_and_blues', 'Soul_music']","['Guitar', 'Piano', 'Singing']",Sam Cooke
<http://dbpedia.org/resource/Ray_Nance>,['Duke_Ellington'],['Duke_Ellington'],solo_singer,['Chicago'],1913,New_York_City,1976,['Jazz'],"['Trumpet', 'Violin', 'Vocals']",Ray Nance
<http://dbpedia.org/resource/Sy_Oliver>,"['Frank_Sinatra', 'Jimmie_Lunceford', 'Bill_Kenny_(singer)']","['Frank_Sinatra', 'Jimmie_Lunceford', 'Bill_Kenny_(singer)']",solo_singer,"['Battle_Creek,_Michigan']",1910,New_York_City,1988,"['Bandleader', 'Arranger']",['Arranger'],Sy Oliver
<http://dbpedia.org/resource/Ben_Riley>,,,,"['Savannah,_Georgia']",1933,,,,['Drummer'],Ben Riley
<http://dbpedia.org/resource/Harold_Land>,,,non_vocal_instrumentalist,"['Houston,_Texas', 'Houston']",1928,"Los_Angeles,_CA",2001,"['Hard_Bop', 'Jazz', 'Post-Bop']","['King_Musical_Instruments', 'Tenor_Saxophone']",Harold Land
<http://dbpedia.org/resource/Art_Taylor>,,,non_vocal_instrumentalist,['New_York_City'],1929,New_York_City,1995,['Jazz'],['Drums'],Art Taylor
<http://dbpedia.org/resource/Jimmy_Garrison>,"['John_Coltrane', 'Ornette_Coleman']","['John_Coltrane', 'Ornette_Coleman']",non_vocal_instrumentalist,"['Americus,_Georgia']",1934,"New_York,_New_York",1976,['Jazz'],['Double_bass'],Jimmy Garrison
<http://dbpedia.org/resource/Nelson_Boyd>,,,,"['Camden,_New_Jersey']",1928,,1985,,['Bassist'],Nelson Boyd
<http://dbpedia.org/resource/Ray_Brown_%28musician%29>,"['Dizzy_Gillespie', 'Blossom_Dearie', 'Jim_Hall_(musician)', 'Frank_Sinatra', 'Oscar_Peterson', 'Tony_Bennett', 'Jazz_at_the_Philharmonic', 'Diana_Krall', 'Lalo_Schifrin', 'Milt_Jackson']","['Dizzy_Gillespie', 'Blossom_Dearie', 'Jim_Hall_(musician)', 'Frank_Sinatra', 'Oscar_Peterson', 'Tony_Bennett', 'Jazz_at_the_Philharmonic', 'Diana_Krall', 'Lalo_Schifrin', 'Milt_Jackson']",non_vocal_instrumentalist,"['Pennsylvania', 'Pittsburgh']",1926,Indianapolis,2002,['Jazz'],"['Double bass, cello']",Ray Brown (musician)
<http://dbpedia.org/resource/Al_Foster>,['Miles_Davis'],['Miles_Davis'],non_vocal_instrumentalist,"['Richmond,_Virginia']",1943,,,['Jazz'],['Drum_set'],Al Foster
<http://dbpedia.org/resource/Dakota_Staton>,['George_Shearing'],['George_Shearing'],solo_singer,"['Pennsylvania', 'Pittsburgh']",1930,New_York_City,2007,"['R&B', 'Blues', 'Jazz', 'Soul_music']",['Vocals'],Dakota Staton
<http://dbpedia.org/resource/Vanessa_Rubin>,"['Clark_Terry', 'Pharoah_Sanders', 'Cecil_Bridgewater']","['Clark_Terry', 'Pharoah_Sanders', 'Cecil_Bridgewater']",solo_singer,,1957,,,"['Jazz', 'Rhythm_and_blues']",['Vocalist'],Vanessa Rubin
<http://dbpedia.org/resource/Etta_James>,"['Sugar_Pie_DeSanto', 'Johnny_Otis', 'Harvey_Fuqua']","['Sugar_Pie_DeSanto', 'Johnny_Otis', 'Harvey_Fuqua']",solo_singer,"['Los_Angeles', 'Los_Angeles,_California']",1938,"Riverside,_California",2012,"['Gospel_music', 'Blues', 'Jazz', 'Rhythm_and_blues', 'Rock_and_roll', 'Soul_music']",['Vocals'],Etta James
<http://dbpedia.org/resource/Peter_Martin_%28jazz_pianist%29>,"['Chris_Botti', 'Christian_McBride', 'Dianne_Reeves']","['Chris_Botti', 'Christian_McBride', 'Dianne_Reeves']",non_vocal_instrumentalist,['St._Louis'],1970,,,['Jazz'],['Piano'],Peter Martin (jazz pianist)
<http://dbpedia.org/resource/Jack_McDuff>,"['George_Benson', 'Jerry_Weldon', 'Dick_Morrissey', 'Gene_Ammons']","['George_Benson', 'Jerry_Weldon', 'Dick_Morrissey', 'Gene_Ammons']",solo_singer,"['Champaign,_Illinois']",1926,Minneapolis,2001,"['Jazz', 'Rhythm_and_blues', 'Soul_jazz', 'Hard_bop', 'Jazz-funk']",['Organ_(music)'],Jack McDuff
<http://dbpedia.org/resource/Lorez_Alexandria>,"['King_Fleming', 'Ramsey_Lewis']","['King_Fleming', 'Ramsey_Lewis']",solo_singer,['Chicago'],1929,Los_Angeles,2001,['Vocal_jazz'],['Jazz'],Lorez Alexandria
<http://dbpedia.org/resource/Della_Griffin>,,,,,1925,,,,['Vocalist'],Della Griffin
<http://dbpedia.org/resource/Cedar_Walton>,,,non_vocal_instrumentalist,"['Dallas', 'Texas']",1934,Brooklyn,2013,['Jazz'],['Piano'],Cedar Walton
<http://dbpedia.org/resource/George_Coleman>,"['Herbie_Hancock', 'Miles_Davis', 'Jimmy_Smith_(musician)', 'Lionel_Hampton', 'Ahmad_Jamal', 'Slide_Hampton', 'B.B._King', 'Max_Roach', 'Chet_Baker', 'Joey_DeFrancesco']","['Herbie_Hancock', 'Miles_Davis', 'Jimmy_Smith_(musician)', 'Lionel_Hampton', 'Ahmad_Jamal', 'Slide_Hampton', 'B.B._King', 'Max_Roach', 'Chet_Baker', 'Joey_DeFrancesco']",non_vocal_instrumentalist,"['Memphis,_Tennessee']",1935,,,"['Post-bop', 'Jazz', 'Hard_bop']",['Saxophone'],George Coleman
<http://dbpedia.org/resource/Walter_Fuller>,,,,,1910,,2003,,['Trumpeter'],Walter Fuller
<http://dbpedia.org/resource/Howard_Johnson_%28jazz_musician%29>,,,non_vocal_instrumentalist,"['Montgomery,_Alabama']",1941,,,['Jazz'],"['Tuba', 'Baritone_saxophone']",Howard Johnson (jazz musician)
<http://dbpedia.org/resource/Cecil_Payne>,"['Dizzy_Gillespie', 'Randy_Weston']","['Dizzy_Gillespie', 'Randy_Weston']",non_vocal_instrumentalist,['Brooklyn'],1922,New_Jersey,2007,"['Bebop', 'Hard_bop']","['Alto_saxophone', 'Flute', 'Baritone_saxophone']",Cecil Payne
